dropout,graduate,enrolled
0.03308832181150876,0.0022243266727010936,0.9646873515157902
0.9989375940283617,0.0009266142658049065,0.00013579170583358414
0.02163474227616883,0.0016712180158443782,0.9766940397079867
0.02919676635646838,0.001675308945305403,0.9691279246982262
0.028662777096935647,0.0021925551507132263,0.9691446677523511
0.0576444086878514,0.0021894665471301877,0.9401661247650184
0.9969825118100462,0.0016762493990971593,0.0013412387908567028
0.05438596701768852,0.003287737460256739,0.9423262955220548
0.8878913055995645,0.004660049252469631,0.10744864514796583
0.007256958751852967,0.0014391493312022063,0.9913038919169449
0.011903278512935326,0.0014946262776348788,0.9866020952094298
0.06256330443381462,0.0023192186671540317,0.9351174768990315
0.04367474251117404,0.0022765599960603003,0.9540486974927656
0.3237716388204067,0.004862849112960517,0.6713655120666328
0.11955806182720742,0.0039182535876460785,0.8765236845851465
0.03178042795663726,0.0022574091280576237,0.965962162915305
0.9985013228897484,0.0007774384918455027,0.0007212386184060047
0.0545434907467501,0.002115558791362755,0.9433409504618873
0.12267062090886033,0.002564760440675844,0.8747646186504638
0.05882774758920008,0.0037863037961534877,0.9373859486146464
0.08408611692243916,0.003399318427196197,0.9125145646503647
0.6831684808163232,0.0033705222745471376,0.3134609969091296
0.9944815363292353,0.0018856402950127658,0.0036328233757521025
0.013272659553500077,0.0012864060852237657,0.9854409343612762
0.31656673015878944,0.005884187791846947,0.6775490820493636
0.001305748712352902,0.00043898532360280815,0.9982552659640443
0.011439956757803332,0.0007848706958758478,0.9877751725463209
0.04471499112869632,0.0017349634943176684,0.9535500453769861
0.15577105334091218,0.005716157371114135,0.8385127892879737
0.012951707370665953,0.0011756468406611041,0.985872645788673
0.016767013661354753,0.0011568227113389288,0.9820761636273062
0.9936711743692264,0.0018416936408586168,0.004487131989914941
0.9976002079845002,0.0007226573933901434,0.0016771346221096193
0.09001031980442342,0.0024279641549069353,0.9075617160406696
0.04333977913876905,0.0025006474910543096,0.9541595733701765
0.5944920032460552,0.0046178591389558505,0.40089013761498893
0.999290024173292,0.0006328484400871997,7.712738662065004e-05
0.7349634831133658,0.005210222747932518,0.2598262941387017
0.626278132288697,0.005460068887809789,0.36826179882349336
0.05274992957696266,0.0016187146212492706,0.945631355801788
0.6619815775259311,0.0065040970466695896,0.33151432542739917
0.9991857551461575,0.0005757835099695714,0.00023846134387288113
0.3118136105409213,0.004711782275982665,0.6834746071830959
0.24250004775246256,0.003564948542967826,0.7539350037045697
0.9995350745701406,0.00026093738343094025,0.00020398804642838474
0.9993618410085775,0.00040650561387549795,0.00023165337754703743
0.35779788827749015,0.004764417125421626,0.6374376945970882
0.5445262606327947,0.004534117295868113,0.4509396220713373
0.9972533941274905,0.0010528861077413437,0.0016937197647681256
0.10788798750811301,0.0033893822819574477,0.8887226302099296
0.2747880352716559,0.005368677816494375,0.7198432869118497
0.9889701073475416,0.0023218184434284916,0.008708074209029894
0.9933868455532744,0.0019269871905167808,0.0046861672562088725
0.9899747825783237,0.002970427606882806,0.0070547898147935
0.11278443856249458,0.002936345243036743,0.8842792161944687
0.1811006663202622,0.0029466735438087714,0.815952660135929
0.23825467497699773,0.0037485928617296336,0.7579967321612726
0.6007084267730479,0.004951715307877552,0.3943398579190745
0.8320141957401793,0.006765806733502886,0.1612199975263179
0.5360194040764201,0.004641522770163738,0.45933907315341616
0.08334143561476703,0.002538060532427374,0.9141205038528055
0.5866187348502797,0.00688882269566198,0.4064924424540583
0.802136752919552,0.004166793139144951,0.1936964539413032
0.9989133311998455,0.0007355661292839893,0.00035110267087042464
0.9998286950903865,0.0001665138875593625,4.7910220540261675e-06
0.962456607949771,0.001423618770814854,0.036119773279414215
0.34874195669448105,0.004450561604818441,0.6468074817007006
0.995746597226967,0.0009591190482588967,0.0032942837247740032
0.9754961661731598,0.0034244641448154065,0.021079369682024795
0.9989144314111482,0.0008068286177606251,0.0002787399710911324
0.9976408272357714,0.0011477868996722165,0.0012113858645563756
0.9121286808970265,0.002678276131676375,0.08519304297129726
0.09123592352528878,0.002897004898257515,0.9058670715764537
0.5294916239638443,0.005569086619044344,0.46493928941711143
0.9994522990676639,0.0004871014072826985,6.0599525053590666e-05
0.5997061773963877,0.004106843863523665,0.39618697874008874
0.04575115167942091,0.0023815940493884073,0.9518672542711907
0.01636578887363823,0.0014340355399816687,0.9822001755863802
0.24585934401767295,0.005109244567490014,0.749031411414837
0.9962833771982035,0.0009677818415913408,0.0027488409602052996
0.5555329878525904,0.00475201243466725,0.43971499971274247
0.19509222366761203,0.0052363917229405485,0.7996713846094474
0.8127516372314324,0.004421639213360156,0.18282672355520752
0.08589463283128651,0.00294555050886962,0.9111598166598439
0.05808424994242108,0.0015957530886055921,0.9403199969689732
0.7131397116368112,0.006738533134140183,0.28012175522904853
0.33203156065657763,0.004013160379512773,0.6639552789639095
0.05196736506056033,0.002583789537609079,0.9454488454018307
0.9986940560651658,0.0006644964635138663,0.0006414474713202846
0.9489379249112903,0.004253339087414381,0.04680873600129542
0.005701080803528197,0.0011000361421614271,0.9931988830543104
0.4757015286476103,0.007941072494404625,0.5163573988579852
0.9992653877517744,0.0006232790358297107,0.00011133321239596736
0.017549489036246563,0.0011292093353521351,0.9813213016284014
0.06230650682938553,0.0030296122818074,0.934663880888807
0.048191767780450916,0.001934876924372917,0.9498733552951762
0.13643872807168123,0.0035574332372198913,0.8600038386910989
0.09416457716602436,0.00292964728490244,0.9029057755490733
0.9820698258932637,0.0027742830501965494,0.015155891056539911
0.03161079157070636,0.0018018499431924396,0.9665873584861012
0.14583744136219737,0.004620499551256248,0.8495420590865463
0.01763980988171378,0.0016455904510538687,0.9807145996672323
0.9930773023106553,0.002597093488477887,0.004325604200866843
0.05624142966486524,0.0021337803450387524,0.941624789990096
0.9995351159037895,0.0004241568771851301,4.0727219025304016e-05
0.01435458052324805,0.0012074573738068257,0.9844379621029452
0.01974422307619513,0.0019607381122962782,0.9782950388115087
0.038539605193082374,0.00244935076746049,0.9590110440394571
0.1366143838129775,0.004969084732360926,0.8584165314546616
0.01393346877098524,0.0014283533006442125,0.9846381779283705
0.9997206608074888,0.0002480497371247243,3.1289455386325665e-05
0.1025419175218542,0.0035588837453854674,0.8938991987327604
0.9923984087974677,0.003045692589875608,0.004555898612656526
0.09385056250651726,0.0029519975845477948,0.903197439908935
0.012737492818439854,0.0013181996464398946,0.9859443075351203
0.9990620392011961,0.0008505785952524369,8.738220355148961e-05
0.01564344087566787,0.0013062017149435353,0.9830503574093886
0.9388608008177887,0.0016874608783644571,0.059451738303846924
0.40604969180513306,0.008410698065367934,0.585539610129499
0.0321814308541572,0.0015966589876558858,0.9662219101581868
0.08470947441139645,0.0034863411949481514,0.9118041843936554
0.005792909569460486,0.0008803713110838508,0.9933267191194558
0.04150305406391597,0.002247310794379517,0.9562496351417045
0.980617719557659,0.0016789025355796632,0.017703377906761283
0.3351229688918089,0.00444586256089259,0.6604311685472986
0.9892833996837725,0.0016098592824825455,0.009106741033744734
0.9994858226800862,0.000305957646815846,0.00020821967309781928
0.04442014574493562,0.0020988352727650283,0.9534810189822994
0.96260292751677,0.001717416329924711,0.035679656153305365
0.9995889483655322,0.000356011565925883,5.504006854181116e-05
0.9976814037099867,0.0012058187699073106,0.0011127775201060116
0.8735865745031223,0.0028524263807281542,0.12356099911614951
0.04453631383120802,0.0014920352615551576,0.9539716509072368
0.08585969941677657,0.0027947533761691753,0.9113455472070543
0.9992069490578563,0.0005244285683394108,0.0002686223738042158
0.04248794769078212,0.001886958600337975,0.9556250937088799
0.999670078440381,0.00030787626062467105,2.2045298994074382e-05
0.9980101611245435,0.0010131935429685737,0.0009766453324878885
0.03783096656394163,0.003034941842884958,0.9591340915931733
0.004029765807033989,0.0008570426923781107,0.995113191500588
0.0125477682881752,0.0011445133124523142,0.9863077183993725
0.6766349337030372,0.004037445797961958,0.3193276204990009
0.9988211607919592,0.0005795776669146254,0.0005992615411263531
0.014258978462810892,0.001054853557055799,0.9846861679801334
0.024106726615943423,0.002024103906662556,0.9738691694773941
0.0209827205319695,0.002163146351405123,0.9768541331166253
0.21505823764616483,0.004961042500932025,0.7799807198529031
0.9837286013570337,0.003862174976259813,0.012409223666706548
0.5702435853013331,0.005037979210906386,0.42471843548776056
0.006661798417951184,0.0006303721268134739,0.9927078294552353
0.12189682010128898,0.0022820326364639053,0.875821147262247
0.7867569750125765,0.003822292873470144,0.20942073211395332
0.009198061149394313,0.0009066550262006934,0.9898952838244051
0.9966703146669114,0.001753496954709437,0.0015761883783791998
0.9991512442538512,0.0007675354296005462,8.122031654827377e-05
0.9964466122966454,0.0015808674796241268,0.0019725202237303287
0.07237869055064118,0.0022012092981169218,0.9254201001512419
0.8904339489263969,0.003151023394773799,0.10641502767882927
0.46842059241267414,0.005097424054419334,0.5264819835329066
0.8672211121628689,0.00402472967499776,0.12875415816213334
0.04977753326688488,0.0026775297728757314,0.9475449369602394
0.9114265454527438,0.003047295406015295,0.08552615914124091
0.07579793912174197,0.002548857730407143,0.9216532031478509
0.09129554844871754,0.003691127712627326,0.9050133238386552
0.9983437435282659,0.0009686320869038142,0.0006876243848303339
0.095639706712837,0.0035178317219002153,0.9008424615652627
0.9988590814378788,0.0005459246662582662,0.0005949938958628837
0.9877602631109202,0.0031393707921449,0.00910036609693483
0.936753080057044,0.004741408369855171,0.05850551157310063
0.974333946963794,0.0015837071461921334,0.02408234589001383
0.9012289474561228,0.005490677840740524,0.09328037470313671
0.9973709311642835,0.0008348906035874413,0.001794178232128892
0.9622155215511701,0.001909699902715411,0.03587477854611447
0.13238673851625893,0.0027548949691737932,0.8648583665145673
0.9993116981232834,0.0005868682835591624,0.00010143359315732518
0.9997014439576064,0.0002470433500203666,5.151269237310847e-05
0.9995376341564656,0.00040354492662509283,5.882091690930508e-05
0.9820517007111456,0.002806626518268458,0.015141672770585892
0.06426608003659313,0.002271658830090949,0.933462261133316
0.999483020802767,0.0004763648830628665,4.061431417012882e-05
0.9147330472236697,0.006426161070746804,0.07884079170558358
0.9911174511879299,0.0015750380336058785,0.007307510778464156
0.2492232096564436,0.004694190576359579,0.7460825997671969
0.9996920561535967,0.00026410409398186225,4.383975242135187e-05
0.08792059655706287,0.0019368362598365069,0.9101425671831007
0.21651308193277985,0.004303245041497486,0.7791836730257226
0.1659652628811637,0.004516303359828858,0.8295184337590074
0.9971904844284004,0.0010357575287505917,0.0017737580428490599
0.9952686121815937,0.0009456877900444335,0.003785700028361861
0.8333246837729043,0.004179849571368534,0.16249546665572728
0.9970938995369879,0.001296445087988788,0.0016096553750232633
0.04049105762802341,0.0027234831287274884,0.9567854592432492
0.03313934672637452,0.0015905195007914603,0.9652701337728341
0.998612433956049,0.0006647968738335426,0.0007227691701175918
0.9988800492861803,0.00048374857487451826,0.0006362021389451293
0.9986134275764991,0.0009453772773656928,0.0004411951461353029
0.07757364875935878,0.0032990394015890356,0.9191273118390522
0.21858125841469392,0.0033307430170185534,0.7780879985682876
0.9788229190395735,0.002343435313695558,0.01883364564673095
0.15106433742972444,0.0032565483072240576,0.8456791142630515
0.03853549140116875,0.0021783382905167844,0.9592861703083144
0.1134446021970908,0.0037916132989054773,0.8827637845040036
0.998912149695978,0.0006266431537107531,0.0004612071503112314
0.9993316064209028,0.0005956952269260134,7.269835217106044e-05
0.9941708712423195,0.003230426850310203,0.002598701907370382
0.05738419326244088,0.0029189221488308114,0.9396968845887284
0.002382451531333168,0.000663734838817035,0.9969538136298498
0.05723966379341498,0.0031235383919828003,0.9396367978146022
0.1448223622023103,0.004437064295235484,0.8507405735024542
0.11238129616610293,0.0027965257261440596,0.884822178107753
0.01664676805016725,0.001345742219794303,0.9820074897300385
0.9807374635866378,0.0029479088136356428,0.01631462759972656
0.19627343954023677,0.005387671351482108,0.7983388891082811
0.037922917514075456,0.0025742923234137816,0.9595027901625107
0.03624907150053676,0.0026048301466816567,0.9611460983527815
0.020608471013669222,0.0012011754949013606,0.9781903534914295
0.010389819616147098,0.0015616515712359596,0.988048528812617
0.170553948057693,0.003479110273165639,0.8259669416691414
0.9871382185067171,0.0022743046428822817,0.010587476850400596
0.04357346729008426,0.0026308817762103406,0.9537956509337053
0.026887869844493963,0.002331906988152608,0.9707802231673535
0.21405406591666618,0.004132239569200369,0.7818136945141335
0.034879746201130296,0.0024469196882501714,0.9626733341106196
0.9796857208712416,0.0024804617243166494,0.017833817404441565
0.9994519233948569,0.0005234994555784702,2.4577149564552e-05
0.2626014055330776,0.005624355336746483,0.7317742391301759
0.029721183748920733,0.002653486543829337,0.9676253297072498
0.0560583558466902,0.003009518673224869,0.940932125480085
0.9965000524616524,0.0013392528201077126,0.002160694718240047
0.02901236936249295,0.001311064289677745,0.9696765663478293
0.2071502935155683,0.0044707365150100575,0.7883789699694216
0.44857193498390485,0.004222981791302994,0.5472050832247922
0.9222302215773817,0.003604835702218926,0.07416494272039947
0.026335725505909263,0.0011917969714131582,0.9724724775226777
0.016698018232132874,0.0018122509259604078,0.9814897308419068
0.05691652128538911,0.0020264827833383716,0.9410569959312726
0.08441583778233441,0.0035809077903223557,0.9120032544273433
0.33414154830213555,0.005445397855119207,0.6604130538427452
0.025141387818407888,0.0026952026705268513,0.9721634095110653
0.07417247673268142,0.0030755040444905516,0.9227520192228281
0.00872308108712506,0.0011944660196397281,0.9900824528932353
0.01565280780050409,0.0013825640415674012,0.9829646281579286
0.9092811763401625,0.005967529395399581,0.08475129426443789
0.18615033181622603,0.0050222961430615755,0.8088273720407123
0.007421441727619568,0.0010153357564465727,0.991563222515934
0.05428873430874022,0.0018031414666696266,0.9439081242245903
0.106315169099241,0.0038667630205454187,0.8898180678802136
0.9964545027774571,0.001729879362983744,0.0018156178595590032
0.6540436855109555,0.004646587747543669,0.34130972674150073
0.022726663288975844,0.0014684533513108077,0.9758048833597133
0.02384594131198723,0.0016129838850222611,0.9745410748029906
0.9987973531209168,0.0007676155313719349,0.0004350313477115077
0.38078000496098285,0.004492738312928853,0.6147272567260884
0.9987324552299154,0.001006057469459999,0.00026148730062461724
0.9990489260755975,0.0007758187067891676,0.0001752552176131782
0.040089222968343254,0.0021869982222617085,0.9577237788093951
0.41144396139490474,0.005996506382921464,0.5825595322221738
0.9984600045754474,0.0010926135700222417,0.00044738185453038905
0.2163570200037234,0.006294735695173698,0.7773482443011028
0.015607437627913081,0.0012528072329797523,0.9831397551391071
0.13082910565469924,0.0035722572214091264,0.8655986371238916
0.989252975701639,0.0028238664743002137,0.007923157824060776
0.027348323478554277,0.002590223783180305,0.9700614527382655
0.0323358186313379,0.0014667742746559973,0.9661974070940063
0.9941665518548664,0.0007567101366232515,0.005076738008510492
0.9985639856240749,0.0011038049161594095,0.0003322094597656805
0.04156868476664613,0.0016131855831732656,0.9568181296501805
0.11505026583336715,0.0028305537574026575,0.8821191804092301
0.027382644739677393,0.0017197922953932324,0.9708975629649295
0.008978324992292574,0.0009686676494147659,0.9900530073582927
0.9985679022655578,0.0012465109590217968,0.00018558677542043246
0.001684489654561321,0.0004489654911041831,0.9978665448543345
0.08787910586972199,0.003179948689620072,0.9089409454406581
0.020867952352738417,0.001523286067738347,0.9776087615795233
0.9970871918449902,0.0009421282791442089,0.0019706798758654708
0.005124239039975298,0.0010736765494461494,0.9938020844105786
0.4165715406131334,0.006376948207171626,0.577051511179695
0.6085660572619657,0.003611969140375392,0.387821973597659
0.08627069560502419,0.0034886822830011532,0.9102406221119745
0.04912257602000931,0.0019827676692080287,0.9488946563107826
0.10551616440071562,0.003860740944250478,0.8906230946550338
0.14236542091520035,0.00419925172534818,0.8534353273594514
0.052304287751309894,0.003632132510612078,0.9440635797380781
0.07574621335842412,0.0020047679764588103,0.9222490186651171
0.03852357496493883,0.0022624318927665587,0.9592139931422946
0.021547242147891037,0.0017675378104348278,0.9766852200416741
0.055255295138880646,0.0028359262548177896,0.9419087786063016
0.025420038286090837,0.0018814638829621382,0.972698497830947
0.013793463877298287,0.0016853186237679736,0.9845212174989338
0.021509005797899862,0.0010711574924656925,0.9774198367096344
0.2818430276981344,0.00520587750054104,0.7129510948013245
0.013755861306078442,0.0015400501192351695,0.9847040885746864
0.9992890557092581,0.0006351172342274725,7.58270565142899e-05
0.013171088808807994,0.0010410117477632121,0.9857878994434288
0.258027252316977,0.004106627760579836,0.7378661199224431
0.07509195329447897,0.002383281770113903,0.9225247649354071
0.0775416972903536,0.00259665127309488,0.9198616514365514
0.8893028827165815,0.0034564304359071918,0.10724068684751108
0.010724330382545971,0.0009494386825074611,0.9883262309349466
0.9743750357253879,0.0025273304820226427,0.023097633792589573
0.025874589264221728,0.0018372884427442745,0.972288122293034
0.44978572727647226,0.01480815875289346,0.5354061139706342
0.02363325693539207,0.0017107373551288002,0.9746560057094791
0.9901895691732333,0.0020547217668313343,0.007755709059935249
0.9692035512022069,0.001619433651296049,0.029177015146497027
0.0064153203992568806,0.0013897501474174484,0.9921949294533257
0.9927031970968256,0.0014485765059801248,0.005848226397194189
0.040105701177173686,0.002518864401902711,0.9573754344209237
0.998947293476619,0.000855956155858413,0.0001967503675226026
0.9931070485493128,0.0020019750571249164,0.004890976393562131
0.05517882948889149,0.0026852524039003497,0.9421359181072082
0.04300161369755779,0.0025365934269705294,0.9544617928754716
0.011985668883687402,0.0011142405214664686,0.9869000905948462
0.9963672287522577,0.001799055259417968,0.0018337159883242762
0.015698990465208708,0.0015591223482548813,0.9827418871865364
0.9983433125950647,0.0005420842437540122,0.0011146031611812116
0.9995486603100655,0.000353385580837552,9.795410909687543e-05
0.9974619037715023,0.000982829892759546,0.0015552663357381949
0.9988948824635627,0.0008292642878448906,0.00027585324859241787
0.9912985563080225,0.0032225793844231506,0.0054788643075542815
0.013519748734122317,0.001280369333819868,0.9851998819320579
0.010641590037315848,0.0013384204216145047,0.9880199895410696
0.5663810454917174,0.005949280880533988,0.4276696736277486
0.694442345018439,0.0043141416001502,0.3012435133814108
0.9627280414488877,0.007213754403665407,0.03005820414744695
0.0253342330490666,0.0018653392051110398,0.9728004277458224
0.005509523748755399,0.00099432152755806,0.9934961547236865
0.9882895803053939,0.0018913224899030413,0.009819097204703083
0.030125934618552827,0.0019692130047104885,0.9679048523767366
0.04952395374770055,0.0021637703097733955,0.9483122759425261
0.3011916754295515,0.0074576338107577005,0.6913506907596907
0.17994140318686372,0.005318163613621261,0.814740433199515
0.2543430695584727,0.005988188832221334,0.739668741609306
0.030747543928045046,0.0016600164552339224,0.9675924396167211
0.9979476808947353,0.0010260516044431319,0.0010262675008215593
0.04324489356441422,0.0017031933232744827,0.9550519131123113
0.013338146857550833,0.0013086600007286527,0.9853531931417205
0.6526735545365807,0.004628748681478764,0.34269769678194045
0.9895089112868519,0.003944923787186062,0.006546164925962182
0.9987639654320614,0.0007274101669449064,0.0005086244009937175
0.12164581803256347,0.003441166418768079,0.8749130155486685
0.008137289915877716,0.0007965273277879694,0.9910661827563344
0.04059034847484507,0.002717387213203039,0.9566922643119519
0.020506956775179327,0.001122489099286752,0.9783705541255339
0.043935937073102456,0.0020474505046511886,0.9540166124222464
0.11443249912960225,0.003118256780275524,0.8824492440901223
0.04169386717249045,0.0026698541601040617,0.9556362786674055
0.9981864078611273,0.0013717572638279139,0.0004418348750447366
0.1654973021602886,0.0038753088451864938,0.8306273889945249
0.03161396278285878,0.002180452023323781,0.9662055851938174
0.026327697464991147,0.0024776546147652193,0.9711946479202437
0.06223788735396205,0.003266429715886227,0.9344956829301517
0.9932637947506332,0.002495044059358036,0.004241161190008591
0.03161065642591556,0.002236997202556793,0.9661523463715276
0.9373291923825601,0.0054960632189061265,0.05717474439853385
0.041826246293200246,0.0017163073907266483,0.9564574463160731
0.5352906206091868,0.00481346515492981,0.4598959142358833
0.5136134007477033,0.004002441651464295,0.4823841576008324
0.044401063198429055,0.0015146107812417054,0.9540843260203292
0.9992994615445884,0.0006395549829597506,6.0983472452072394e-05
0.024207052799067055,0.0011639313754386667,0.9746290158254943
0.1802018014303607,0.0027840217478495373,0.8170141768217898
0.006449067874721317,0.0006231915855937841,0.9929277405396849
0.05853358452353912,0.003196956502595394,0.9382694589738654
0.009962807123395308,0.0015087989512604018,0.9885283939253444
0.9977797610378902,0.0018042588915750388,0.00041598007053462115
0.02638028840728858,0.0017832639801596785,0.9718364476125518
0.041633514958447464,0.0018597402213451047,0.9565067448202074
0.028566330209074457,0.001983500042674087,0.9694501697482515
0.4648597715394767,0.004931830607846244,0.5302083978526769
0.02069745113333692,0.0017070114999878966,0.9775955373666751
0.015609777424631332,0.0018572101019356314,0.9825330124734329
0.9937918546616181,0.002690929903174872,0.0035172154352069475
0.024077258948268045,0.002416016405170901,0.9735067246465611
0.9917297392481118,0.0018837640405620314,0.006386496711326029
0.10655821913788548,0.0028711638541219376,0.8905706170079926
0.8275883826683504,0.009044510867926412,0.16336710646372313
0.1609381722212878,0.0038842061462239356,0.8351776216324883
0.9977664528920815,0.0015809562404987749,0.0006525908674195992
0.9779028577061033,0.002723511986108105,0.01937363030778863
0.004987809727272999,0.001067626732756951,0.9939445635399701
0.9985540643889559,0.0006198467986779675,0.0008260888123659808
0.02366586808826102,0.0017675015362805092,0.9745666303754585
0.9952543145067969,0.0013765246286848072,0.0033691608645182265
0.9959205220674882,0.0012225531177888888,0.0028569248147230406
0.026711941261484788,0.0023167181900761377,0.970971340548439
0.2703547744132356,0.003787946525704647,0.7258572790610597
0.031530801038007546,0.0020772080362580028,0.9663919909257346
0.0021972566866966113,0.0005997854298198438,0.9972029578834836
0.2861269888842425,0.006586110127819289,0.7072869009879382
0.9994960363559419,0.0004325550413550605,7.14086027031114e-05
0.9849605463582372,0.003159642672339844,0.011879810969422769
0.010870349572939968,0.0010394569763485333,0.9880901934507115
0.014935934930498105,0.0013084146704823042,0.9837556503990197
0.022956374253819092,0.0014585409437851615,0.9755850848023957
0.11620385839874947,0.002332801112242625,0.8814633404890079
0.49917905194257833,0.005204366771356632,0.495616581286065
0.16491129592193102,0.0049190727070330875,0.8301696313710358
0.06636260689610854,0.002917219921306673,0.9307201731825848
0.18035821248437123,0.004545175159172659,0.815096612356456
0.03037014082663106,0.002245682387229044,0.96738417678614
0.014129055883268092,0.0012914235948938762,0.9845795205218381
0.04562265696242733,0.002477873134780231,0.9518994699027925
0.9974304180297633,0.0015067603585009498,0.0010628216117358833
0.08743446394911399,0.002335061022980235,0.9102304750279058
0.028195298035151483,0.002250093865971328,0.9695546080988773
0.040490698375506846,0.0015390402549205107,0.9579702613695726
0.32465880253087853,0.004252209262672295,0.6710889882064492
0.052993968340722584,0.003818351962214778,0.9431876796970625
0.03322928499256861,0.0012014418478464338,0.9655692731595849
0.0828909896052797,0.0029375056146877542,0.9141715047800326
0.019623030801398027,0.001368970031173605,0.9790079991674284
0.01249614470747779,0.0014352344822978747,0.9860686208102243
0.7600054548845669,0.007973641731635213,0.23202090338379777
0.03305953187428214,0.002463339092437672,0.9644771290332803
0.010418366975717136,0.0014477629647108895,0.9881338700595721
0.09543398811116405,0.004569507799188297,0.8999965040896476
0.032658832776120486,0.002377886563141351,0.9649632806607381
0.05850753748275996,0.0025659300341152776,0.9389265324831249
0.008106603353805466,0.0015817584709003772,0.9903116381752942
0.11920852274248944,0.0034942381916572745,0.8772972390658532
0.6559360409375675,0.00495359651857896,0.3391103625438535
0.45178402840709236,0.006796904897301431,0.5414190666956062
0.9977090329862212,0.0013889774334907082,0.0009019895802882
0.6543304943320658,0.0025148643261627027,0.3431546413417714
0.014013100946034347,0.0014090487089535718,0.9845778503450121
0.9966482687054161,0.0017181952854997806,0.0016335360090841617
0.8161670383318573,0.0049926211049386784,0.17884034056320403
0.30161595824116916,0.003923322755509077,0.6944607190033217
0.06455906796038438,0.0017941331581535313,0.9336467988814622
